"zip_code","latitude","longitude","city","state","county"
"40033",37.5415573,-85.2560272,Lebanon,KY,Marion
"40036",38.4557152,-84.9886017,Lockport,KY,Henry
"40037",37.6474838,-85.4178772,Loretto,KY,Marion
"40040",37.756813,-85.0590057,Mackville,KY,Washington
"40041",38.2536087,-85.6622162,Masonic Home,KY,Jefferson
"40045",38.6874008,-85.3787613,Milton,KY,Trimble
"40046",38.0197182,-85.1811905,Mount Eden,KY,Spencer
"40047",38.0414085,-85.5813065,Mount Washington,KY,Bullitt
"40048",37.7569427,-85.4467087,Nazareth,KY,Nelson
"40049",37.6602516,-85.3932037,Nerinx,KY,Marion
"40050",38.4274025,-85.1870575,New Castle,KY,Henry
"40051",37.6437607,-85.5470352,New Haven,KY,Nelson
"40052",37.6020813,-85.5164261,New Hope,KY,Nelson
"40055",38.4736519,-85.3009338,Pendleton,KY,Henry
"40056",38.3032532,-85.4851761,Pewee Valley,KY,Oldham
"40057",38.4314117,-85.0325775,Pleasureville,KY,Henry
"40058",38.4940567,-85.1241913,Port Royal,KY,Henry
"40059",38.3415565,-85.5984497,Prospect,KY,Jefferson
"40060",37.5336647,-85.4290619,Raywick,KY,Marion
"40061",37.7739601,-85.2010651,Saint Catharine,KY,Washington
"40062",37.6046944,-85.425148,Saint Francis,KY,Marion
"40063",37.5795174,-85.3551331,Saint Mary,KY,Marion
"40065",38.2224464,-85.1720734,Shelbyville,KY,Shelby
"40066",38.1972694,-85.2121582,Shelbyville,KY,Shelby
"40067",38.2238617,-85.3606262,Simpsonville,KY,Shelby
"40068",38.4080315,-85.2672195,Smithfield,KY,Henry
"40069",37.7342491,-85.2106476,Springfield,KY,Washington
"40070",38.4760971,-85.2489166,Sulphur,KY,Henry
"40071",38.0327339,-85.3660583,Taylorsville,KY,Spencer
"40075",38.5521317,-85.1018753,Turners Station,KY,Henry
"40076",38.1226616,-85.103096,Waddy,KY,Shelby
"40077",38.4916344,-85.4247284,Westport,KY,Oldham
"40078",37.8436966,-85.1288071,Willisburg,KY,Washington
"40104",38.0938644,-86.3452988,Battletown,KY,Meade
"40107",37.7408257,-85.5947876,Boston,KY,Nelson
"40108",37.9755211,-86.1795425,Brandenburg,KY,Meade
"40109",38.0512352,-85.7555923,Brooks,KY,Bullitt
"40110",37.9346199,-85.6554489,Clermont,KY,Bullitt
"40111",37.8478394,-86.4635925,Cloverport,KY,Breckinridge
"40115",37.735817,-86.2378235,Custer,KY,Breckinridge
"40117",37.8849602,-86.1152115,Ekron,KY,Meade
"40118",38.0965271,-85.7584152,Fairdale,KY,Jefferson
"40119",37.5521851,-86.4835892,Falls Of Rough,KY,Grayson
"40121",37.8994675,-85.9528351,Fort Knox,KY,Hardin
"40129",,,Hillview,KY,Bullitt
"40140",37.8022957,-86.4147644,Garfield,KY,Breckinridge
"40142",37.889946,-86.1998444,Guston,KY,Meade
"40143",37.7512131,-86.4537125,Hardinsburg,KY,Breckinridge
"40144",37.8022957,-86.4147644,Harned,KY,Breckinridge
"40145",37.6069908,-86.3211594,Hudson,KY,Breckinridge
"40146",37.8284531,-86.2841721,Irvington,KY,Breckinridge
"40150",37.9087791,-85.6880264,Lebanon Junction,KY,Bullitt
"40152",37.6194267,-86.4490738,Mc Daniels,KY,Breckinridge
"40153",37.8022957,-86.4147644,Mc Quady,KY,Breckinridge
"40155",37.9341316,-86.0819931,Muldraugh,KY,Meade
"40157",38.0223274,-86.3554916,Payneville,KY,Meade
"40159",37.7234726,-85.9768524,Radcliff,KY,Hardin
"40160",37.8266335,-85.8494339,Radcliff,KY,Hardin
"40161",38.0059624,-86.3983917,Rhodelia,KY,Meade
"40162",37.7559395,-86.0324936,Rineyville,KY,Hardin
"40164",37.8022957,-86.4147644,Se Ree,KY,Breckinridge
"40165",37.9595032,-85.7046127,Shepherdsville,KY,Bullitt
"40170",37.9137535,-86.5242081,Stephensport,KY,Breckinridge
"40171",37.8022957,-86.4147644,Union Star,KY,Breckinridge
"40175",37.8037262,-86.0506439,Vine Grove,KY,Hardin
"40176",37.8810463,-86.2870407,Webster,KY,Breckinridge
"40177",37.9803848,-85.9660645,West Point,KY,Hardin
"40178",37.6458435,-86.4052048,Westview,KY,Breckinridge
"40201",38.188961,-85.6768188,Louisville,KY,Jefferson
"40202",38.2524681,-85.7538147,Louisville,KY,Jefferson
"40203",38.2492714,-85.7694092,Louisville,KY,Jefferson
"40204",38.2394218,-85.7227097,Louisville,KY,Jefferson
"40205",38.2241821,-85.6002579,Louisville,KY,Jefferson
"40206",38.2503204,-85.7034073,Louisville,KY,Jefferson
"40207",38.2627678,-85.6662827,Louisville,KY,Jefferson
"40208",38.2178192,-85.7639084,Louisville,KY,Jefferson
"40209",38.2143898,-85.7691879,Louisville,KY,Jefferson
"40210",38.2320709,-85.7887039,Louisville,KY,Jefferson
"40211",38.232811,-85.815361,Louisville,KY,Jefferson
"40212",38.2349701,-85.7942123,Louisville,KY,Jefferson
"40213",38.1826096,-85.7071304,Louisville,KY,Jefferson
"40214",38.163269,-85.7888641,Louisville,KY,Jefferson
"40215",38.1918793,-85.7855148,Louisville,KY,Jefferson
"40216",38.1865196,-85.8334656,Louisville,KY,Jefferson
"40217",38.2178688,-85.7398605,Louisville,KY,Jefferson
"40218",38.1718559,-85.6780624,Louisville,KY,Jefferson
"40219",38.1381187,-85.6952591,Louisville,KY,Jefferson
"40220",38.2146034,-85.6203003,Louisville,KY,Jefferson
"40221",38.188961,-85.6768188,Louisville,KY,Jefferson
"40222",38.2674294,-85.6236725,Louisville,KY,Jefferson
"40223",38.2650719,-85.5582275,Louisville,KY,Jefferson
"40224",38.188961,-85.6768188,Louisville,KY,Jefferson
"40225",38.188961,-85.6768188,Louisville,KY,Jefferson
"40228",38.1441536,-85.6265259,Louisville,KY,Jefferson
"40229",38.1359596,-85.6493912,Louisville,KY,Jefferson
"40231",38.188961,-85.6768188,Louisville,KY,Jefferson
"40232",38.188961,-85.6768188,Louisville,KY,Jefferson
"40233",38.188961,-85.6768188,Louisville,KY,Jefferson
"40241",38.3045311,-85.5815353,Louisville,KY,Jefferson
"40242",38.2784691,-85.5939636,Louisville,KY,Jefferson
"40243",38.2422028,-85.5353088,Louisville,KY,Jefferson
"40245",38.2583847,-85.4750214,Louisville,KY,Jefferson
"40250",38.188961,-85.6768188,Louisville,KY,Jefferson
"40251",38.188961,-85.6768188,Louisville,KY,Jefferson
"40252",38.188961,-85.6768188,Louisville,KY,Jefferson
"40253",38.188961,-85.6768188,Louisville,KY,Jefferson
"40255",38.188961,-85.6768188,Louisville,KY,Jefferson
"40256",38.188961,-85.6768188,Louisville,KY,Jefferson
"40257",38.188961,-85.6768188,Louisville,KY,Jefferson
"40258",38.1457176,-85.8640594,Louisville,KY,Jefferson
"40259",38.188961,-85.6768188,Louisville,KY,Jefferson
"40261",38.188961,-85.6768188,Louisville,KY,Jefferson
"40266",38.188961,-85.6768188,Louisville,KY,Jefferson
"40268",38.188961,-85.6768188,Louisville,KY,Jefferson
"40269",38.188961,-85.6768188,Louisville,KY,Jefferson
"40270",38.188961,-85.6768188,Louisville,KY,Jefferson
"40272",38.0845528,-85.8510208,Louisville,KY,Jefferson
"40280",38.2467194,-85.6852646,Louisville,KY,Jefferson
"40281",38.188961,-85.6768188,Louisville,KY,Jefferson
"40282",38.188961,-85.6768188,Louisville,KY,Jefferson
"40283",38.188961,-85.6768188,Louisville,KY,Jefferson
"40285",38.188961,-85.6768188,Louisville,KY,Jefferson
"40287",38.188961,-85.6768188,Louisville,KY,Jefferson
"40289",38.188961,-85.6768188,Louisville,KY,Jefferson
"40290",38.188961,-85.6768188,Louisville,KY,Jefferson
"40291",38.131321,-85.5753555,Louisville,KY,Jefferson
"40292",38.188961,-85.6768188,Louisville,KY,Jefferson
"40293",38.188961,-85.6768188,Louisville,KY,Jefferson
"40294",38.188961,-85.6768188,Louisville,KY,Jefferson
"40295",38.188961,-85.6768188,Louisville,KY,Jefferson
"40296",38.188961,-85.6768188,Louisville,KY,Jefferson
"40297",38.188961,-85.6768188,Louisville,KY,Jefferson
"40298",38.188961,-85.6768188,Louisville,KY,Jefferson
"40299",38.1767616,-85.5217514,Louisville,KY,Jefferson
"40310",37.7548409,-84.749939,Burgin,KY,Mercer
"40311",38.3340607,-83.9948654,Carlisle,KY,Nicholas
"40312",37.8475151,-83.8593292,Clay City,KY,Powell
"40313",38.128727,-83.4424973,Clearfield,KY,Rowan
"40316",37.938652,-83.6055374,Denniston,KY,Menifee
"40317",38.1764717,-83.2682343,Elliottville,KY,Rowan
"40319",38.1402588,-83.5336914,Farmers,KY,Rowan
"40320",37.9684944,-84.1577682,Ford,KY,Clark
"40322",37.9470253,-83.6084518,Frenchburg,KY,Menifee
"40324",38.2397194,-84.574501,Georgetown,KY,Scott
"40328",37.5859718,-85.0865097,Gravel Switch,KY,Marion
"40329",38.206707,-83.4172516,Haldeman,KY,Rowan
"40330",37.8032837,-84.8607101,Harrodsburg,KY,Mercer
"40334",38.0160637,-83.7712631,Hope,KY,Montgomery
"40336",37.7042389,-83.9448166,Irvine,KY,Estill
"40337",37.9640961,-83.8702774,Jeffersonville,KY,Montgomery
"40339",37.9503822,-84.6568832,Keene,KY,Jessamine
"40340",37.8662376,-84.5794907,Nicholasville,KY,Jessamine
"40342",38.006485,-84.9799194,Lawrenceburg,KY,Anderson
"40346",37.9739227,-83.7434845,Means,KY,Menifee
"40347",38.1458359,-84.7180252,Midway,KY,Woodford
"40348",38.2963371,-84.1513214,Millersburg,KY,Bourbon
"40350",38.3038597,-83.8863297,Moorefield,KY,Nicholas
"40351",38.2104721,-83.4203873,Morehead,KY,Rowan
"40353",38.0521011,-83.9247131,Mount Sterling,KY,Montgomery
"40355",38.6276512,-84.875618,New Liberty,KY,Owen
"40356",37.8637505,-84.5650787,Nicholasville,KY,Jessamine
"40357",38.1463966,-84.1076584,North Middletown,KY,Bourbon
"40358",38.0849075,-83.7008209,Olympia,KY,Bath
"40359",38.4935532,-84.8431168,Owenton,KY,Owen
"40360",38.1460228,-83.7845612,Owingsville,KY,Bath
"40361",38.217247,-84.2134247,Paris,KY,Bourbon
"40362",38.2194061,-84.2059402,Paris,KY,Bourbon
"40363",38.521801,-85.0138855,Perry Park,KY,Owen
"40366",38.0866737,-83.7571259,Preston,KY,Bath
"40370",38.3836174,-84.5530167,Sadieville,KY,Scott
"40371",38.1043701,-83.6217117,Salt Lick,KY,Bath
"40372",37.8663521,-84.8840332,Salvisa,KY,Mercer
"40374",38.2289429,-83.8843765,Sharpsburg,KY,Bath
"40376",37.8160744,-83.6939468,Slade,KY,Powell
"40379",38.3063278,-84.6761246,Stamping Ground,KY,Scott
"40380",37.8223076,-83.7853088,Stanton,KY,Powell
"40383",37.9987602,-84.7376633,Versailles,KY,Woodford
"40384",38.0212936,-84.745491,Versailles,KY,Woodford
"40385",37.7176018,-84.1448288,Waco,KY,Madison
"40386",38.0212936,-84.745491,Versailles,KY,Woodford
"40387",37.978035,-83.4674988,Wellington,KY,Menifee
"40390",37.860199,-84.6713638,Wilmore,KY,Jessamine
"40391",37.9649239,-84.1607208,Winchester,KY,Clark
"40392",37.9684944,-84.1577682,Winchester,KY,Clark
"40402",37.3052025,-83.9711304,Annville,KY,Jackson
"40403",37.5925903,-84.2352448,Berea,KY,Madison
"40404",37.7164421,-84.2996979,Berea,KY,Madison
"40405",37.7164421,-84.2996979,Bighill,KY,Madison
"40409",37.3738098,-84.4122391,Brodhead,KY,Rockcastle
"40410",37.6513977,-84.5466919,Bryantsville,KY,Garrard
"40419",37.432209,-84.517067,Crab Orchard,KY,Lincoln
"40421",37.416008,-83.9935913,Dabolt,KY,Jackson
"40422",37.6360054,-84.8496857,Danville,KY,Boyle
"40423",37.6246605,-84.8457642,Danville,KY,Boyle
"40434",37.3954697,-83.908493,Gray Hawk,KY,Jackson
"40437",37.4433594,-84.7672882,Hustonville,KY,Lincoln
"40440",37.5817528,-84.8466797,Junction City,KY,Boyle
"40442",37.3623734,-84.6954269,Kings Mountain,KY,Lincoln
"40444",37.6831856,-84.5836029,Lancaster,KY,Garrard
"40445",37.290741,-84.2136154,Livingston,KY,Rockcastle
"40446",37.6513977,-84.5466919,Lancaster,KY,Garrard
"40447",37.4337769,-84.0251312,Mc Kee,KY,Jackson
"40448",37.4459877,-84.6997986,Mc Kinney,KY,Lincoln
"40452",37.603344,-84.9491806,Mitchellsburg,KY,Boyle
"40456",37.398304,-84.337883,Mount Vernon,KY,Rockcastle
"40460",37.3457527,-84.3161392,Orlando,KY,Rockcastle
"40461",37.5936241,-84.4264526,Paint Lick,KY,Garrard
"40464",37.571106,-84.9249649,Parksville,KY,Boyle
"40467",37.416008,-83.9935913,Peoples,KY,Jackson
"40468",37.6374321,-84.9760208,Perryville,KY,Boyle
"40472",37.7139168,-83.8568726,Ravenna,KY,Estill
"40473",37.3457527,-84.3161392,Renfro Valley,KY,Rockcastle
"40475",37.7648659,-84.2969131,Richmond,KY,Madison
"40476",37.7164421,-84.2996979,Richmond,KY,Madison
"40481",37.4659195,-84.0597153,Sandgap,KY,Jackson
"40484",37.5220451,-84.6844635,Stanford,KY,Lincoln
"40486",37.3575859,-83.9300079,Tyner,KY,Jackson
"40488",37.4747696,-84.0427475,Waneta,KY,Jackson
"40489",37.3776894,-84.6206131,Waynesburg,KY,Lincoln
"40492",37.3457527,-84.3161392,Wildie,KY,Rockcastle
"40495",37.7097206,-84.0828934,Winston,KY,Estill
"40502",38.016674,-84.4860458,Lexington,KY,Fayette
"40503",38.0025787,-84.5394363,Lexington,KY,Fayette
"40504",38.0386124,-84.5394211,Lexington,KY,Fayette
"40505",38.0608444,-84.4629364,Lexington,KY,Fayette
"40506",38.0287132,-84.5074692,Lexington,KY,Fayette
"40507",38.0455704,-84.4959717,Lexington,KY,Fayette
"40508",38.0512848,-84.4989548,Lexington,KY,Fayette
"40509",37.9866295,-84.3728867,Lexington,KY,Fayette
"40510",38.0614586,-84.594902,Lexington,KY,Fayette
"40511",38.1327477,-84.4922256,Lexington,KY,Fayette
"40512",38.0282707,-84.4715042,Lexington,KY,Fayette
"40513",38.0151291,-84.6058273,Lexington,KY,Fayette
"40514",37.9826775,-84.5608292,Lexington,KY,Fayette
"40515",37.9247742,-84.4372101,Lexington,KY,Fayette
"40516",38.0648651,-84.4307556,Lexington,KY,Fayette
"40517",37.9867516,-84.4872513,Lexington,KY,Fayette
"40522",38.0282707,-84.4715042,Lexington,KY,Fayette
"40523",38.0282707,-84.4715042,Lexington,KY,Fayette
"40524",38.0282707,-84.4715042,Lexington,KY,Fayette
"40526",38.0282707,-84.4715042,Lexington,KY,Fayette
"40533",38.0282707,-84.4715042,Lexington,KY,Fayette
"40536",38.032074,-84.5083618,Lexington,KY,Fayette
"40544",38.0282707,-84.4715042,Lexington,KY,Fayette
"40546",38.0282707,-84.4715042,Lexington,KY,Fayette
"40550",38.0282707,-84.4715042,Lexington,KY,Fayette
"40555",38.0282707,-84.4715042,Lexington,KY,Fayette
"40574",38.0282707,-84.4715042,Lexington,KY,Fayette
"40575",38.0282707,-84.4715042,Lexington,KY,Fayette
"40576",38.0282707,-84.4715042,Lexington,KY,Fayette
"40577",38.0282707,-84.4715042,Lexington,KY,Fayette
"40578",38.0282707,-84.4715042,Lexington,KY,Fayette
"40579",38.0282707,-84.4715042,Lexington,KY,Fayette
"40580",38.0282707,-84.4715042,Lexington,KY,Fayette
"40581",38.0282707,-84.4715042,Lexington,KY,Fayette
"40582",38.0282707,-84.4715042,Lexington,KY,Fayette
"40583",38.0282707,-84.4715042,Lexington,KY,Fayette
"40584",38.0282707,-84.4715042,Lexington,KY,Fayette
"40585",38.0282707,-84.4715042,Lexington,KY,Fayette
"40586",38.0282707,-84.4715042,Lexington,KY,Fayette
"40587",38.0282707,-84.4715042,Lexington,KY,Fayette
"40588",38.0282707,-84.4715042,Lexington,KY,Fayette
"40589",38.0282707,-84.4715042,Lexington,KY,Fayette
"40590",38.0282707,-84.4715042,Lexington,KY,Fayette
"40591",38.0282707,-84.4715042,Lexington,KY,Fayette
"40592",38.0282707,-84.4715042,Lexington,KY,Fayette
"40593",38.0282707,-84.4715042,Lexington,KY,Fayette
"40594",38.0282707,-84.4715042,Lexington,KY,Fayette
"40595",38.0282707,-84.4715042,Lexington,KY,Fayette
"40596",38.0282707,-84.4715042,Lexington,KY,Fayette
"40601",38.2281151,-84.8697052,Frankfort,KY,Franklin
"40602",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40603",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40604",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40618",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40619",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40620",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40621",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40622",38.2341347,-84.8748093,Frankfort,KY,Franklin
"40701",36.8543701,-84.1846848,Corbin,KY,Whitley
"40702",36.9374275,-84.1031036,Corbin,KY,Whitley
"40724",37.1520729,-84.1408463,Bush,KY,Laurel
"40729",37.2487602,-84.1379623,East Bernstadt,KY,Laurel
"40730",36.7038689,-84.1414871,Emlyn,KY,Whitley
"40734",36.9370003,-83.9338455,Gray,KY,Knox
"40737",36.9975853,-84.1290207,Keavy,KY,Laurel
"40740",37.0256462,-84.0282135,Lily,KY,Laurel
"40741",37.1549301,-84.0960617,London,KY,Laurel
"40742",37.1376152,-84.1156158,London,KY,Laurel
"40743",37.1344566,-84.0457458,London,KY,Laurel
"40744",37.0994911,-84.11306,London,KY,Laurel
"40745",37.1376152,-84.1156158,London,KY,Laurel
"40751",37.1376152,-84.1156158,Marydell,KY,Laurel
"40754",36.7803345,-84.1167831,Nevisdale,KY,Whitley
"40755",37.1677513,-84.1166153,Pittsburg,KY,Laurel
"40759",36.8325691,-84.0705185,Rockholds,KY,Whitley
"40763",36.7025032,-83.9550323,Siler,KY,Whitley
"40769",36.7470322,-84.1394043,Williamsburg,KY,Whitley
"40771",36.871254,-83.8299866,Woodbine,KY,Knox
"40801",36.8653526,-83.2879257,Ages Brookside,KY,Harlan
"40803",37.0113564,-83.4552994,Asher,KY,Leslie
"40806",36.8794823,-83.3045349,Baxter,KY,Harlan
"40807",36.9711571,-82.9552765,Benham,KY,Harlan
"40808",36.9841003,-83.2067032,Big Laurel,KY,Harlan
"40810",36.9340401,-83.3241577,Bledsoe,KY,Harlan
"40813",36.7146301,-83.6404572,Calvin,KY,Bell
"40815",36.7812195,-83.2913589,Cawood,KY,Harlan
"40816",37.0098,-83.3494186,Chappell,KY,Leslie
"40818",36.7890396,-83.2648087,Coalgood,KY,Harlan
"40819",36.8200722,-83.4707108,Coldiron,KY,Harlan
"40820",36.847187,-83.1701355,Cranks,KY,Harlan
"40823",36.9122086,-83.1637573,Cumberland,KY,Harlan
"40824",36.835556,-83.3753052,Dayhoit,KY,Harlan
"40826",37.0436363,-82.8092651,Eolia,KY,Letcher
"40827",37.0546761,-83.4560928,Essie,KY,Leslie
"40828",36.8398056,-83.2232513,Evarts,KY,Harlan
"40829",36.7974472,-83.2644958,Grays Knob,KY,Harlan
"40830",36.7701111,-83.3306732,Gulston,KY,Harlan
"40831",36.8615189,-83.2030258,Harlan,KY,Harlan
"40840",36.9542923,-83.4313431,Helton,KY,Leslie
"40843",36.8761063,-82.9881592,Holmes Mill,KY,Harlan
"40844",37.0701981,-83.4243927,Hoskinston,KY,Leslie
"40845",36.7691841,-83.7081833,Hulen,KY,Bell
"40847",36.8733788,-83.1450577,Kenvir,KY,Harlan
"40849",36.8898773,-83.1433105,Lejunior,KY,Harlan
"40854",36.8480988,-83.353035,Loyall,KY,Harlan
"40855",36.9603043,-82.9197693,Lynch,KY,Harlan
"40856",36.7691841,-83.7081833,Miracle,KY,Bell
"40858",36.9988556,-83.3942566,Mozelle,KY,Leslie
"40862",37.0128899,-82.8795395,Partridge,KY,Letcher
"40863",36.7496185,-83.4593506,Pathfork,KY,Harlan
"40865",36.9038811,-83.2381363,Putney,KY,Harlan
"40868",37.0830803,-83.4197464,Stinnett,KY,Leslie
"40870",36.932991,-83.1616516,Totz,KY,Harlan
"40873",36.8171654,-83.4190598,Wallins Creek,KY,Harlan
"40874",36.9839706,-83.4666748,Warbranch,KY,Leslie
"40902",36.7691841,-83.7081833,Arjay,KY,Bell
"40903",36.8395386,-83.8505707,Artemus,KY,Knox
"40906",36.8101082,-83.8948898,Barbourville,KY,Knox
"40913",36.7691841,-83.7081833,Beverly,KY,Bell
"40914",37.147686,-83.7370148,Big Creek,KY,Clay
"40915",36.9081726,-83.7891617,Bimble,KY,Knox
"40921",36.871254,-83.8299866,Bryants Store,KY,Knox
"40923",36.871254,-83.8299866,Cannon,KY,Knox
"40927",36.8845215,-83.0302887,Closplint,KY,Harlan
"40930",36.871254,-83.8299866,Dewitt,KY,Knox
"40931",37.147686,-83.7370148,Eriline,KY,Clay
"40932",37.147686,-83.7370148,Fall Rock,KY,Clay
"40935",36.871254,-83.8299866,Flat Lick,KY,Knox
"40939",36.871254,-83.8299866,Fourmile,KY,Knox
"40940",36.7691841,-83.7081833,Frakes,KY,Bell
"40941",37.147686,-83.7370148,Garrard,KY,Clay
"40943",36.871254,-83.8299866,Girdler,KY,Knox
"40944",37.147686,-83.7370148,Goose Rock,KY,Clay
"40946",36.871254,-83.8299866,Green Road,KY,Knox
"40949",36.871254,-83.8299866,Heidrick,KY,Knox
"40951",37.147686,-83.7370148,Hima,KY,Clay
"40953",36.871254,-83.8299866,Hinkle,KY,Knox
"40955",36.7691841,-83.7081833,Ingram,KY,Bell
"40958",36.7691841,-83.7081833,Kettle Island,KY,Bell
"40962",37.1511002,-83.779274,Manchester,KY,Clay
"40964",36.8429756,-83.1834488,Mary Alice,KY,Harlan
"40965",36.6695671,-83.693161,Middlesboro,KY,Bell
"40972",37.147686,-83.7370148,Oneida,KY,Clay
"40977",36.7158623,-83.766777,Pineville,KY,Bell
"40979",37.0437737,-83.4948654,Roark,KY,Leslie
"40981",37.3312607,-83.3869934,Saul,KY,Perry
"40982",36.871254,-83.8299866,Scalf,KY,Knox
"40983",37.147686,-83.7370148,Sextons Creek,KY,Clay
"40988",36.7691841,-83.7081833,Stoney Fork,KY,Bell
"40995",36.871254,-83.8299866,Trosper,KY,Knox
"40997",36.871254,-83.8299866,Walker,KY,Knox
"40999",36.871254,-83.8299866,Woollum,KY,Knox
"41001",38.9215851,-84.3745804,Alexandria,KY,Campbell
"41002",38.7234192,-83.9829102,Augusta,KY,Bracken
"41003",38.4420776,-84.3471985,Berry,KY,Harrison
"41004",38.6386528,-84.0935059,Brooksville,KY,Bracken
"41005",39.0150261,-84.7735672,Burlington,KY,Boone
"41006",38.7394447,-84.3928375,Butler,KY,Pendleton
"41007",38.9055634,-84.3170776,California,KY,Campbell
"41008",38.6638641,-85.0989075,Carrollton,KY,Carroll
"41010",38.5523033,-84.6115646,Corinth,KY,Grant
"41011",39.0590591,-84.5427475,Covington,KY,Kenton
"41012",38.944664,-84.5205002,Covington,KY,Kenton
"41014",39.0642128,-84.511795,Covington,KY,Kenton
"41015",38.9471092,-84.4900513,Latonia,KY,Kenton
"41016",39.08284,-84.5747528,Covington,KY,Kenton
"41017",39.0299835,-84.559021,Ft Mitchell,KY,Kenton
"41018",39.0196838,-84.5913925,Erlanger,KY,Kenton
"41019",38.944664,-84.5205002,Covington,KY,Kenton
"41022",38.9623718,-84.7477875,Florence,KY,Boone
"41030",38.7705421,-84.5972595,Crittenden,KY,Grant
"41031",38.3569527,-84.3230362,Cynthiana,KY,Harrison
"41033",38.7623138,-84.4859085,De Mossville,KY,Pendleton
"41034",38.7070923,-83.9040985,Dover,KY,Mason
"41035",38.6917877,-84.6509628,Dry Ridge,KY,Grant
"41037",38.3480988,-83.7186279,Elizaville,KY,Fleming
"41039",38.3480988,-83.7186279,Ewing,KY,Fleming
"41040",38.6378479,-84.3181458,Falmouth,KY,Pendleton
"41041",38.4383621,-83.7322845,Flemingsburg,KY,Fleming
"41042",38.9895477,-84.6567078,Florence,KY,Boone
"41043",38.7666893,-84.1712265,Foster,KY,Bracken
"41044",38.6357422,-83.9899673,Germantown,KY,Bracken
"41045",38.7156372,-85.0470734,Ghent,KY,Carroll
"41046",38.7326469,-84.8054962,Glencoe,KY,Gallatin
"41048",39.0866547,-84.7123871,Hebron,KY,Boone
"41049",38.237175,-83.5843506,Hillsboro,KY,Fleming
"41051",38.9230423,-84.5474472,Independence,KY,Kenton
"41052",38.6586876,-84.7506714,Jonesville,KY,Grant
"41053",38.944664,-84.5205002,Kenton,KY,Kenton
"41054",38.5932274,-84.5785522,Mason,KY,Grant
"41055",38.5220108,-83.8609695,Mayslick,KY,Mason
"41056",38.6206512,-83.8066559,Maysville,KY,Mason
"41059",39.0034027,-84.3569794,Melbourne,KY,Campbell
"41061",38.6885567,-84.070076,Milford,KY,Bracken
"41062",38.719574,-83.9102783,Minerva,KY,Mason
"41063",38.8662987,-84.5175476,Morning View,KY,Kenton
"41064",38.5316963,-84.0355682,Mount Olivet,KY,Robertson
"41065",38.3480988,-83.7186279,Muses Mills,KY,Fleming
"41071",39.0562592,-84.4787445,Newport,KY,Campbell
"41072",38.9637604,-84.368927,Newport,KY,Campbell
"41073",39.1044083,-84.4736404,Bellevue,KY,Campbell
"41074",39.0578346,-84.3964005,Dayton,KY,Campbell
"41075",39.08041,-84.4539948,Fort Thomas,KY,Campbell
"41076",39.0290146,-84.4407578,Newport,KY,Campbell
"41080",39.0390968,-84.8378296,Petersburg,KY,Boone
"41081",38.3480988,-83.7186279,Plummers Landing,KY,Fleming
"41083",38.6603737,-85.0057831,Sanders,KY,Carroll
"41085",39.0340462,-84.3881454,Silver Grove,KY,Campbell
"41086",38.7312469,-84.8958206,Sparta,KY,Gallatin
"41091",38.9215813,-84.7460556,Union,KY,Boone
"41092",38.824585,-84.6921387,Verona,KY,Boone
"41093",38.3480988,-83.7186279,Wallingford,KY,Fleming
"41094",38.8814201,-84.665596,Walton,KY,Boone
"41095",38.7625046,-84.8777847,Warsaw,KY,Gallatin
"41096",38.6122513,-83.8080215,Washington,KY,Mason
"41097",38.6543846,-84.6030426,Williamstown,KY,Grant
"41098",38.6371803,-85.0477676,Worthville,KY,Carroll
"41099",38.9637604,-84.368927,Newport,KY,Campbell
"41101",38.4329605,-82.6939163,Ashland,KY,Boyd
"41102",38.4218178,-82.7172852,Ashland,KY,Boyd
"41105",38.370285,-82.6947556,Ashland,KY,Boyd
"41114",38.370285,-82.6947556,Ashland,KY,Boyd
"41121",38.5117149,-82.8723602,Argillite,KY,Greenup
"41124",38.0741119,-82.7446594,Blaine,KY,Lawrence
"41127",38.6028824,-83.3616257,Camp Dix,KY,Lewis
"41128",38.4339104,-83.1335983,Carter,KY,Carter
"41129",38.3491287,-82.6498337,Catlettsburg,KY,Boyd
"41132",38.2597008,-82.8562317,Denton,KY,Carter
"41135",38.5219269,-83.3353271,Emerson,KY,Lewis
"41137",38.5219269,-83.3353271,Firebrick,KY,Lewis
"41139",38.5031586,-82.7281723,Flatwoods,KY,Greenup
"41141",38.5219269,-83.3353271,Garrison,KY,Lewis
"41142",38.2897415,-83.0810776,Grahn,KY,Carter
"41143",38.324894,-83.0007401,Grayson,KY,Carter
"41144",38.6178627,-82.8394012,Greenup,KY,Greenup
"41146",38.271431,-83.0619431,Hitchins,KY,Carter
"41149",38.1315689,-83.0797043,Isonville,KY,Elliott
"41150",38.2250862,-83.2421265,Jacobs,KY,Carter
"41156",38.5652122,-82.9165878,Lloyd,KY,Greenup
"41159",38.0741119,-82.7446594,Martha,KY,Lawrence
"41160",38.0741119,-82.7446594,Mazie,KY,Lawrence
